Project;Fix Commit;Compilable;Version;Command;;;Summary;;;;Etichette di riga;Conteggio di Si/No;Conteggio % di Si/No
https://github.com/cloudfoundry/uaa;ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;460627ed419e4227b10ff121248b3ffc009011a9;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;9730cd6a3bbb481ee4e400b51952b537589c469d;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;66132926f1bac0b878da5841be2f93fa5075d88f;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;1368817fe4f4899c06089c940830525bc0327ee;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;a1d523c7f150e56bf06df8b83ed1d416d6c1d3b;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;5eab756eaf4bb397302f00fbd0273f2470009d38;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;3ce42a4c75828cb58287c3c7495dde3f5261f12;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;bbf6751bc0d87c4a3aaf21b54e26ce328ab998b;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;a54f3fb8225ef7d5021ca7d4fb52bef1e884568e;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;1c9c6dd88266cfa7d333e5d8be1031fa31c5c93;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;eb3f86054489039e11eabd54a8ec9a46c22abfc;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;24c270ce725df890727b2bd7d8a4f338a3a58b7;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;14350228989e2aee900b8d48a848293bb5152b6f;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;8a599448781acd481aa9dab1b0bde3424e00ced;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;3f0730a015d10166de23b7e036743c185f0576a6;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;14c745aa293b8d3ce9cdd6bfbc6c0ef3f269b21;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;0a78612f981c541ad2d997e6a365f2a0b3e799d9;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;5eb43757d5a3a2c9e7aae1ef3d0b9b7e2a38851e;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;cd31cc397fe17389d95b83d6a9caa46eebc54faf;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;9d44cb0c7c25ccae95bfa1c2d59ce46200c643cb;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;6bf1c0ae1abc9aaba957708e0b2dfb6a70aab826;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;20808046de8bbdc6fb2ac62829d4cc9d7a19f37;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;f3d8a9e1ee1acac5bf1f8487ac9461f4cf4505c;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;d17b23fc3bf9b86f111774925afadfced75315c;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;2c10c43f04cf31e9f8f496cd218bfc773dfc149;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;0ed081c9b515014a21954db0dc03a3ddbb30fac;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;a61bfabbad22f646ecf1f00016b448b26a60daf;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;7a8f157f7e2feed2d0ebb63b163ff735b6340b9;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;b599af2062aad5580661e035087fdd9bd266b92;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;4e4d653edb6b8f68e12b7c415e07e068b1574b8;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;78731f8aa37a53385d0194821a5356ab66e2138;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;f6362a8f1865314aa507fc5de772848b7e55236;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;b384a650a122e42d75e8cbb5624d0274a65cd848;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;dccd3962f969913996ee88f653fce3b108c0205;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;95b7d9e7fae534a362b98de1df5bf501cd52c481;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;703542183b14b3ef1e04d68d83484d9eaaeb2f0;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;7db5e5846961e08295b1ef7af909f267eebe5da;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;aba1fb5f18e0d628628b2d960fc6d0cc62d86f5;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;b6d6526cb89120043d390bf0274cd062e9fc452;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;3633a832885ebf33b2e22cc1c0c8ce605e2c657;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;4f942064d85454a4bcc4da04cd482d114816c14a;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;a79b89f6e4f66626914b029b7a15a423491f8013;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;2906057dae995024576ce6afdc20abd85569514;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;215bd349a63edfef15a1aa07a3969c8991e34570;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;4178762a49f547534b13539ca65e1d370772c38;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;96fe26711f8f8855d2994a531447f730afd61844;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;81aeb7a3aa048ea086c494f725d643e48dd9266;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;66166d17781aa257ff77a2fb7c69f72d0b611be;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;90b6f8c06afd96efd39f87deaaf9a94cd0fd082;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;32569285018a464dcbd9d4c120a11cc4b767f8e;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;6ed7dc22beafeaa054713e63125044332729baa;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;01edea6337c8ddb2ab80906aa1254d3c1dc02fb;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;bbbba5aec514ad88e7d1e168a2519c80229f02f;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;bc91ccd2029e8f1cea0c647f0c9aad4585f7a2c;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;7d750e036cd52c5d30e73e28cbcae23126d7154;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;b3834364ab573e9655348193780a56a602fe87b7;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;96a294013c0c9a13ef32afc49d2b759f5107dc4;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;1e2a746968cdac5b53164ca8955646e4257ecc7;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;96f702681676d829628a23db171ffa79a32f03af;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;57a15dfb7e0e3a59019ebe951793b586512b196;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/cloudfoundry/uaa;74b9b270787aa602196d59d58893c3a6e09816f9;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/FasterXML/jackson-databind;e8f043d1aac9b82eee907e0f0c3abbdea723a935;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;ddfddfba6414adbecaff99684ef66eebd3a92e92;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;28badf7ef60ac3e7ef151cd8e8ec010b8479226;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;6ce32ffd18facac6abdbbf559c817b47fcb622c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;038b471e2efde2e8f96b4e0be958d3e5a1ff1d0;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;7487cf7eb14be2f65a1eb108e8629c07ef45e0a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;27b4defc270454dea6842bd9279f17387eceb73;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;28badf7ef60ac3e7ef151cd8e8ec010b8479226;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;051bd5e447fbc9539e12a4fe90eb989dba0c656;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;e8f043d1aac9b82eee907e0f0c3abbdea723a935;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;60d459cedcf079c6106ae7da2ac562bc32dcabe1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;ddfddfba6414adbecaff99684ef66eebd3a92e92;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;7487cf7eb14be2f65a1eb108e8629c07ef45e0a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;60d459cedcf079c6106ae7da2ac562bc32dcabe1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;60d459cedcf079c6106ae7da2ac562bc32dcabe1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;2235894210c75f624a3d0cd60bfb0434a20a18bf;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/FasterXML/jackson-databind;6799f8f10cc78e9af6d443ed6982d00a13f2e7d2;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/kafka;47c2753496875db2849065ad91ee03c7c842c8e;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apache/kafka;0b4daa4bf48517b4b3e9cda11692e80ade620b0;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apache/kafka;9f3468645b968761ca9141d18337cb6adadbae9;No;JDK 17 & gradle 5.4.1;./gradlew classes;;;;;;;;;
https://github.com/apache/struts;54e5c912ebd9a1599bfcf7a719da17c28127bbe;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;630e1ba065a8215c4e9ac03bfb09be9d655c2b6e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;01e6b251b4db78bfb7971033652e81d1af4cb3e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;7e6f641ebb142663cbd1653dc49bed725edf7f56;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;fc2179cf1ac9fbfb61e3430fa88b641d87253327;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;34c80dae734e70f13c0e46f9c83602fb71318e58;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;8a04e80f01350c90f053d71366d5e0c2186fded;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;15857a69e7baf3675804495a5954cd0756ac8364;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;352306493971e7d5a756d61780d57a76eb1f519a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;7e6f641ebb142663cbd1653dc49bed725edf7f56;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;87935af56a27235e9399308ee1fcfb74f8edcefa;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;2306f5f7fad7f0157f216f34331238feb0539fa;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;67ecf3a21608e20449bcb7895b22204b400fecd4;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;58947c3f85ae641c1a476316a2888e53605948d1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;01e6b251b4db78bfb7971033652e81d1af4cb3e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;711cf0201cdd319a38cf29238913312355db29ba;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b28b78c062f0bf3c79793a25aab8c9b6c12bce6e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;fed4f8e8a4ec69b5e7612b92d8ce3e476680474;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;3cfe34fefedcf0fdcfcb061c0aea34a715b7de6;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;d934c6e7430b7b98e43a0a085a2304bd31a75c3d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;9d47af6ffa355977b5acc713e6d1f25fac260a2;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;237432512df0e27013f7c7b9ab59fdce44ca34a5;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;554b9dddb0fbd1e581ef577dd62a7c22955ad0f6;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;74e26830d2849a84729b33497f729e0f033dc147;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;a05259ed69a5a48379aa91650e4cd1cb4bd6e5a;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;19494718865f2fb7da5ea363de3822f87fbda26;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;931df54ab379bf4eb5a625bf05066b8563c3737b;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;a89bbe22cd2461748d595a89a254de888a415e6c;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;3fddfb6eb562d597c935084e9e81d43ed6bcd02;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b3bad5ea44f3fd9edb2cb491192c5900f46d45d;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b4265d369dc29d57a9f2846a85b26598e83f3892;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;74e26830d2849a84729b33497f729e0f033dc147;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;74e26830d2849a84729b33497f729e0f033dc147;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;086b63735527d4bb0c1dd0d86a7c0374b825ff2;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;4a3917176de2df7f33a85511d067f31e50dcc1b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6efaf900d4ffb7be8a74065af5553bad2389f72;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6e87474f9ad0549f07dd2c37d50a9ccd0977c6e;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6dd6e5cfb7b5e020abffe7e8091bd63fe97c10a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;630e1ba065a8215c4e9ac03bfb09be9d655c2b6e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;637ad1c3707266c33daabb18d7754e795e6681f;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;d7804297e319c7a12245e1b536e565fcea6d650;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;d832747d647df343ed07a58b1b5e540a05a4d51b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;744c1f409d983641af3e8e3b573c2f2d2c2c6d9;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;a0fdca138feec2c2e94eb75ca1f8b76678b4d152;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;98d2692e434fe7f4d445ade24fe2c9860de1c13f;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b4265d369dc29d57a9f2846a85b26598e83f3892;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6bd694b7980494c12d49ca1bf39f12aec3e03e2f;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6bd694b7980494c12d49ca1bf39f12aec3e03e2f;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;5f54b8d087f5125d96838aafa5f64c2190e6885b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b28b78c062f0bf3c79793a25aab8c9b6c12bce6e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;0d6442bab5b44d93c4c2e63c5335f0a331333b9;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;eccc31ebce5430f9e91b9684c63eaaf885e603f9;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;74e26830d2849a84729b33497f729e0f033dc147;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;418a20c0594f23764fe29ced400c1219239899a;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;9cad25f258bb2629d263f828574d2671366c238d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;1f301038a751bf16e525607c3db513db835b2999;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;54e5c912ebd9a1599bfcf7a719da17c28127bbe;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;b28b78c062f0bf3c79793a25aab8c9b6c12bce6e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;6b8272ce47160036ed120a48345d9aa884477228;Si;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;3cfe34fefedcf0fdcfcb061c0aea34a715b7de6;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;72471d7075681bea52046645ad7aa34e9c53751e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;76eb8f38a33ad0f1f48464ee1311559c8d52dd6d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;f238cf4f1091be19fbcfd086b042c86a1bcaa7fc;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;5f54b8d087f5125d96838aafa5f64c2190e6885b;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;8b4fc81daeea3834bcbf73de5f48d0021917aa3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;0c8366cb792227d484b9ca13e537037dd0cb57dc;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;27ca165ddbf81c84bafbd083b99a18d89cc49ca7;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;9cad25f258bb2629d263f828574d2671366c238d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;5421930b49822606792f36653b17d3d95ef106f9;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;8b4fc81daeea3834bcbf73de5f48d0021917aa3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;711cf0201cdd319a38cf29238913312355db29ba;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;030ffa33543f8953306ed0c0dc815c7fb74d7129;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/struts;8e67b9144aa643769b261e2492cb561e04d016ab;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/ESAPI/esapi-java-legacy;41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/ESAPI/esapi-java-legacy;b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;3e8cfdcb0f8e6e0cf0da01e74501afb5c9bff0f;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;936c12a2db262cf471c781f0d3c0d0ad61c35c7;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;cc75fdc3e610985a5f391789d33fb70c8c9114d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;4ade74d87389935dee5ba49b8cdd0abb075cc50;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;42294cc890536459b13cf16844cd65cccf66578;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;8aebe1e49a71f10cdd6a073fd09d0d8d82352a0;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;22e414d693e8ef679ac6da38107fbc118a63f00;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;fa0ce80f8e92c28c801773ed7c28621ae98e872;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;2fec03dbe2f6e8808f4bdc6b3195dff3e44f520;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;82d81bf704bef90b42f62aecbcc7e8c460814b6;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;9f082950a276c8948a4078c2438e284a948ba15;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/sebfz1/wicket-jquery-ui;6f33727a1b4aa27d58d672a96154d9061db43fa;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jythontools/jython;4c337213bd2964bb36cef2d31509b49647ca6f2a;No;JDK 17;ant compile;;;;;;;;;
https://github.com/apache/commons-compress;a41ce6892cb0590b2e658704434ac0dbcb6834c8;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;2a2f1dc48e22a34ddb72321a4db211da91aa933b;No;JDK 1.7;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;cca0e6e5341aacddefd4c4d36cef7cbdbc2a8777;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;8f702469cbf4c451b6dea349290bc4af0f6f76c7;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;0600296ab8f8a0bbdfedd483f51b38005eb8e34e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;b06f7b41c936ef1a79589d16ea5c1d8b93f71f66;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;fdd7459bc5470e90024dbe762249166481cce769;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;6e95697e783767f3549f00d7d2e1b002eac4a3d4;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;1ce57d976c4f25fe99edcadf079840c278f3cb84;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;654222e628097763ee6ca561ae77be5c06666173;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;6ced422bf5eca3aac05396367bafb33ec21bf74e;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-compress;020c03d8ef579e80511023fb46ece30e9c3dd27d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/gerrit-trigger-plugin;a222f2d9d1bca3422e6a462a7f587ae325455b80;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/gerrit-trigger-plugin;a222f2d9d1bca3422e6a462a7f587ae325455b80;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/jenkinsci/email-ext-plugin;af2cc9bf649781c3c84c6891298db0d8601b193d;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;e585cd0433ae4cfbc56e58572b9869bd0c86b611;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;da1a5fe00d79e1840b7e52317933e9eb56e88246;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;3eee44cf63b1ebb0da6925e98b3dcc6ef1e4d610;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;d9a00134f16d685bea11b2b12de824845e6473e3;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;5ec476b0b756852db865b2e442180f091f8209ee;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;bce4d022f27a723fa0e0b7484dcbf0afa2dd210a;No;JDK 17;mvn clean compile;;;;;;;;;
https://github.com/apache/commons-collections;1642b00d67b96de87cad44223efb9ab5b4fb7be5;No;JDK 17;mvn clean compile;;;;;;;;;
