"CWE-ID","Method-ID","Fix Commit","Parent Commit","Badness","Tool-ID","Size","Start","End"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getDefaultFilterConfig","d83a76732e6804739b81d8b2056365307637b42d","6513dbd4a1751fdabfba97c97a60f7086ebb3082","false","TOOL ID","16","39","55"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigAnyOriginAndSupportsCredentials","d83a76732e6804739b81d8b2056365307637b42d","6513dbd4a1751fdabfba97c97a60f7086ebb3082","false","TOOL ID","15","57","72"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigAnyOriginAndSupportsCredentialsDisabled","d83a76732e6804739b81d8b2056365307637b42d","6513dbd4a1751fdabfba97c97a60f7086ebb3082","false","TOOL ID","16","74","90"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigWithExposedHeaders","d83a76732e6804739b81d8b2056365307637b42d","6513dbd4a1751fdabfba97c97a60f7086ebb3082","false","TOOL ID","16","129","145"
"CWE-502","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$createXStream","19494718865f2fb7da5ea363de3822f87fbda26","","true","TOOL ID","4","67","71"
"CWE-502","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$fromObject","19494718865f2fb7da5ea363de3822f87fbda26","","true","TOOL ID","6","51","57"
"CWE-502","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$toObject","19494718865f2fb7da5ea363de3822f87fbda26","","true","TOOL ID","3","59","62"
"CWE-502","plugins/rest/src/main/java/org/apache/struts2/rest/handler/XStreamHandler.java$getExtension","19494718865f2fb7da5ea363de3822f87fbda26","","true","TOOL ID","2","120","122"
"CWE-264","java/org/apache/jasper/compiler/JspDocumentParser.java$getSAXParser","769477b9bc8442db3f571385fa0c3e206242cbf1","","true","TOOL ID","57","1453","1510"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigDecorateRequestDisabled","d83a76732e6804739b81d8b2056365307637b42d","","true","TOOL ID","16","239","255"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getDefaultFilterConfig","d83a76732e6804739b81d8b2056365307637b42d","","true","TOOL ID","16","40","56"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigAnyOriginAndSupportsCredentials","d83a76732e6804739b81d8b2056365307637b42d","","true","TOOL ID","15","58","73"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigAnyOriginAndSupportsCredentialsDisabled","d83a76732e6804739b81d8b2056365307637b42d","","true","TOOL ID","16","75","91"
"CWE-1188","test/org/apache/catalina/filters/TesterFilterConfigs.java$getFilterConfigWithExposedHeaders","d83a76732e6804739b81d8b2056365307637b42d","","true","TOOL ID","16","130","146"
"CWE-20","core/src/test/java/com/opensymphony/xwork2/validator/URLValidatorTest.java$testValidUrlWithDefaultRegex","a05259ed69a5a48379aa91650e4cd1cb4bd6e5a","c9d20b573efbdd74e683c767663b2bd02cea5fd7","false","TOOL ID","33","138","171"
"CWE-264","java/org/apache/catalina/servlets/DefaultServlet.java$renderXml","769477b9bc8442db3f571385fa0c3e206242cbf1","e31233a09fd25b60cd27a114e78fbb698a6090ff","false","TOOL ID","94","1236","1330"
"CWE-20","src/test/java/org/primeframework/jwt/VulnerabilityTest.java$test_encodedJwtWithSignatureRemoved","abb0d479389a2509f939452a6767dc424bb5e6ba","8d73248b7e4c8bdeed807a9be89ea51d348764e0","false","TOOL ID","10","56","66"
"CWE-20","src/test/java/org/primeframework/jwt/VulnerabilityTest.java$test_noVerification","abb0d479389a2509f939452a6767dc424bb5e6ba","8d73248b7e4c8bdeed807a9be89ea51d348764e0","false","TOOL ID","8","68","76"
"CWE-264","java/org/apache/catalina/servlets/DefaultServlet.java$render","913d94b289e056107e521dbab8e79cc72a62a331","","true","TOOL ID","10","1209","1219"
"CWE-264","java/org/apache/catalina/servlets/DefaultServlet.java$findXsltSource","913d94b289e056107e521dbab8e79cc72a62a331","","true","TOOL ID","51","1516","1567"
"CWE-264","java/org/apache/catalina/servlets/DefaultServlet.java$renderXml","913d94b289e056107e521dbab8e79cc72a62a331","","true","TOOL ID","94","1228","1322"
"CWE-264","java/org/apache/catalina/servlets/DefaultServlet.java$validateGlobalXsltFile","913d94b289e056107e521dbab8e79cc72a62a331","","true","TOOL ID","26","1586","1612"
"CWE-20","src/main/java/org/primeframework/jwt/JWTDecoder.java$decode","abb0d479389a2509f939452a6767dc424bb5e6ba","8d73248b7e4c8bdeed807a9be89ea51d348764e0","false","TOOL ID","34","153","187"
"CWE-20","plugins/portlet/src/main/java/org/apache/struts2/portlet/result/PortletActionRedirectResult.java$execute","b3bad5ea44f3fd9edb2cb491192c5900f46d45d","1fec084542c3bfe9c6733a947b3798210f73f8e8","false","TOOL ID","36","173","209"
"CWE-264","test/org/apache/catalina/core/TesterContext.java$getCatalinaHome","970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433","","true","TOOL ID","3","279","282"
"CWE-264","java/org/apache/jasper/compiler/TagPluginManager.java$init","ad3b34a290a0255d2a4c356a3611ab41ed9d04f5","5517c5517e8a7ddb994504f0c5c05001a376b10c","false","TOOL ID","74","64","138"
"CWE-20","src/test/java/org/primeframework/jwt/JWTTest.java$test_SingedWithoutSignature","0d94dcef0133d699f21d217e922564adbb83a227","","true","TOOL ID","14","225","239"
"CWE-20","src/test/java/org/primeframework/jwt/JWTTest.java$test_RS384","0d94dcef0133d699f21d217e922564adbb83a227","","true","TOOL ID","9","198","207"
"CWE-20","plugins/portlet/src/main/java/org/apache/struts2/portlet/result/PortletActionRedirectResult.java$execute","6efaf900d4ffb7be8a74065af5553bad2389f72","b3bad5ea44f3fd9edb2cb491192c5900f46d45d3","false","TOOL ID","37","173","210"
"CWE-264","java/org/apache/jasper/compiler/JspDocumentParser.java$getSAXParser","769477b9bc8442db3f571385fa0c3e206242cbf1","e31233a09fd25b60cd27a114e78fbb698a6090ff","false","TOOL ID","32","1450","1482"
"CWE-362","java/org/apache/tomcat/util/net/Nio2Endpoint.java$isClosed","ed4b9d791f9470e4c3de691dd0153a9ce431701b","","true","TOOL ID","3","843","846"
"NVD-CWE-noinfo","core/src/main/java/com/opensymphony/xwork2/ognl/OgnlValueStack.java$setOgnlUtil","0d6442bab5b44d93c4c2e63c5335f0a331333b9","","true","TOOL ID","7","81","88"
"CWE-20","plugins/portlet/src/main/java/org/apache/struts2/portlet/result/PortletActionRedirectResult.java$execute","6efaf900d4ffb7be8a74065af5553bad2389f72","","true","TOOL ID","38","173","211"
"NVD-CWE-noinfo","core/src/main/java/com/opensymphony/xwork2/ognl/OgnlValueStack.java$setOgnlUtil","0d6442bab5b44d93c4c2e63c5335f0a331333b9","4c386c663cf094a6d40d90c56c5983e14d518c26","false","TOOL ID","6","81","87"
"CWE-20","core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java$getUrlRegex","931df54ab379bf4eb5a625bf05066b8563c3737b","eb71d8869648fdd6418d10f4fc07ef83f9180792","false","TOOL ID","21","69","90"
"CWE-20","core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java$setUrlRegex","931df54ab379bf4eb5a625bf05066b8563c3737b","eb71d8869648fdd6418d10f4fc07ef83f9180792","false","TOOL ID","2","92","94"
"CWE-20","core/src/main/java/com/opensymphony/xwork2/validator/validators/URLValidator.java$validate","931df54ab379bf4eb5a625bf05066b8563c3737b","eb71d8869648fdd6418d10f4fc07ef83f9180792","false","TOOL ID","13","48","61"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$receive","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","25","969","994"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$doRead","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","20","1679","1699"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$recycle","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","17","898","915"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$available","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","15","1535","1550"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$prepareRequest","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","236","1091","1327"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$refillReadBuffer","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","22","1063","1085"
"CWE-20","java/org/apache/coyote/ajp/AbstractAjpProcessor.java$finish","8884dae60ace77a87ed9385442ce429e98c3a479","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","false","TOOL ID","28","1504","1532"
"CWE-264","java/org/apache/catalina/startup/FailedContext.java$setAddWebinfClassesResources","970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433","03d1f33ee8f7e6b2fb7aa86edd7a43f3a240aa42","false","TOOL ID","3","692","695"
"CWE-20","core/src/main/java/org/apache/struts2/interceptor/FileUploadInterceptor.java$intercept","6b8272ce47160036ed120a48345d9aa884477228","","true","TOOL ID","90","235","325"
"CWE-20","src/test/java/org/primeframework/jwt/JWTTest.java$test_badEncoding","0d94dcef0133d699f21d217e922564adbb83a227","7c9474a493e00ba184df370fc87d8f87ac00904a","false","TOOL ID","6","197","203"
"CWE-20","src/test/java/org/primeframework/jwt/JWTTest.java$test_complexPayload","0d94dcef0133d699f21d217e922564adbb83a227","7c9474a493e00ba184df370fc87d8f87ac00904a","false","TOOL ID","49","232","281"
"CWE-20","core/src/main/java/org/apache/struts2/result/StrutsResultSupport.java$execute","b3bad5ea44f3fd9edb2cb491192c5900f46d45d","","true","TOOL ID","3","204","207"
"CWE-20","core/src/test/java/org/apache/struts2/interceptor/FileUploadInterceptorTest.java$testNoContentMultipartRequest","6b8272ce47160036ed120a48345d9aa884477228","","true","TOOL ID","19","248","267"
"CWE-20","core/src/test/java/org/apache/struts2/interceptor/FileUploadInterceptorTest.java$testInvalidContentTypeMultipartRequest","6b8272ce47160036ed120a48345d9aa884477228","","true","TOOL ID","19","227","246"
"CWE-20","core/src/test/java/org/apache/struts2/interceptor/FileUploadInterceptorTest.java$testMultipartRequestLocalizedError","6b8272ce47160036ed120a48345d9aa884477228","","true","TOOL ID","36","374","410"
"CWE-189","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","e8cc1e6ef11a779313ab467a8410feabfdb4d8bf","false","TOOL ID","65","317","382"
"CWE-295","java/org/apache/tomcat/websocket/WsWebSocketContainer.java$connectToServerRecursive","2835bb4e030c1c741ed0847bb3b9c3822e4fbc8a","43e1c5d08f8eaf25bc5d7e706c4c52688d36b021","false","TOOL ID","325","197","522"
"CWE-295","java/org/apache/tomcat/websocket/WsWebSocketContainer.java$createSSLEngine","2835bb4e030c1c741ed0847bb3b9c3822e4fbc8a","43e1c5d08f8eaf25bc5d7e706c4c52688d36b021","false","TOOL ID","53","869","922"
"CWE-20","src/main/java/org/primeframework/jwt/JWTDecoder.java$decode","0d94dcef0133d699f21d217e922564adbb83a227","7c9474a493e00ba184df370fc87d8f87ac00904a","false","TOOL ID","29","143","172"
"CWE-264","java/org/apache/catalina/Container.java$getCatalinaBase","970c23bfd24dfa1dcb86ed917e6c8b47dcfb4433","","true","TOOL ID","0","419","419"
"CWE-189","java/org/apache/coyote/http11/filters/ChunkedInputFilter.java$parseChunkHeader","f646a5acd5e32d6f5a2d9bf1d94ca66b65477675","","true","TOOL ID","64","317","381"
"CWE-20","plugins/rest/src/main/java/org/apache/struts2/rest/RestActionMapper.java$parseNameAndNamespace","6e87474f9ad0549f07dd2c37d50a9ccd0977c6e","9fcbd912bc9ba8eed1ca9bc9422daf79d8b2f6ac","false","TOOL ID","32","337","369"
